x,y,is_noise
0.16472209815973063,0.984022649892456,0
0.7887350659265385,0.5883087330328516,0
0.25313521327937294,-0.21780542763499178,0
1.7777281770451925,-0.16307987146045827,0
1.029836523003698,-0.48043381847299693,0
-1.1537079362136116,0.12553325998896261,0
0.921238097066583,0.36659189108894724,0
0.2242694075980066,-0.0868998359387414,0
-0.33181364083460674,0.920871437816729,0
-0.9583580336794201,0.238872115632777,0
1.6150228832391447,-0.1658852975749733,0
-0.1658716868609622,1.0786433966420896,0
1.417506823300112,-0.401008208390652,0
1.4358624279934367,-0.26471487734043436,0
-0.7595079106552772,0.7495796166666336,0
-0.986102058337311,0.14393853516365557,0
2.060988705844333,0.36456982300091656,0
0.3806963384419624,-0.3553956190295351,0
0.72398600000438,-0.3634371476213621,0
0.3693064261110529,0.8927009976388581,0
-0.01549360908613899,0.15370077169509222,0
0.308160826071165,-0.16662637345517492,0
0.07756303523787035,-0.0027713666795296243,0
-1.011924401434035,0.3026975976437828,0
1.6341005076110646,-0.30167316614119993,0
0.6948068078993264,0.7739480387682881,0
-0.8943734473500369,0.36817864356548613,0
0.41690985159603333,-0.2845003823062,0
2.0222217944575323,0.06812656702743451,0
-0.9767660944562606,0.24505204522852803,0
-0.7879118246663726,0.7375068535178682,0
0.12347365866002327,0.10917570026804262,0
-0.6370351150126332,0.6023113607455508,0
1.8630646488742026,0.01930006189856319,0
1.7736518349021466,-0.09579723065737719,0
-0.09483440620111017,0.3813652978893986,0
0.15055783513078091,-0.18094577350245844,0
0.16212676409406893,-0.05371606040907206,0
1.0351322475948408,0.126480987414405,0
-0.6942688246240301,0.6136054654047567,0
-1.043557496929051,0.1667352272697964,0
0.11940213836704143,-0.1249911136847888,0
-0.6526260489803175,0.5523054011789609,0
0.6551582336768834,-0.6070779549629441,0
1.740138799533409,-0.3018658336336926,0
-0.8923290526528014,0.5152065646849442,0
-0.057516736389105566,1.005508202548171,0
0.9254810897319259,0.402083805721721,0
-0.23499592916848236,0.9206653947477774,0
1.7934478167434984,-0.09453692362973393,0
-0.7071524410331782,0.7284567963732831,0
0.9142527525847435,-0.5240551625049743,0
0.029467710267476445,0.3958620876474348,0
1.994698095030087,0.1557781720974209,0
1.3767717850760226,-0.3992300585627875,0
1.1135161782591876,-0.42759379330370306,0
0.168130852285153,1.0907490312745507,0
0.4427172327764875,-0.3947120652181125,0
-0.12188213893996354,0.8839182877187238,0
0.6259326055325202,-0.40485750639358353,0
0.01988895109162475,0.3202917562021116,0
0.9428627042377703,0.23362876534450247,0
0.7077762169169942,0.6289590532990501,0
0.8040030544665279,0.5277238594137681,0
-1.0471289805569988,0.10889450232142492,0
1.7752096889409312,0.23690339161095955,0
1.6099739374556157,-0.31866235347689864,0
0.10421430371312365,0.1098471641384694,0
0.42477921306191085,0.8424570767550588,0
-0.3819169072934923,0.9225580457806906,0
0.8021132454882844,-0.3267197545126681,0
1.5221170403353717,-0.44288768914029114,0
0.6095281481316583,0.6906049217105902,0
-0.281402059049849,0.7617620119138264,0
1.3675585995990724,-0.43813275029509335,0
-1.069369892538257,0.3265209233178987,0
0.7737254240796281,0.5398915857988309,0
2.1868730645152494,0.2610596881418279,0
-0.9962064793601938,0.13935519128407223,0
0.4639610661649896,-0.31630049531392757,0
1.077443037337991,0.05401467045109354,0
1.7432541082603856,0.062305149226212664,0
1.7183712499053996,-0.11131136717853574,0
-0.5002423049476288,0.8651694844986854,0
1.699104777953537,-0.13628588425772045,0
1.5912716475034683,-0.29229291683906844,0
0.054817592983359524,0.11273466610931425,0
-0.4977528345697356,0.8574037064358431,0
0.7635391273722559,0.7606715785778626,0
0.1262454033662747,0.985017031476226,0
-0.01891423230742768,0.5663331856362986,0
1.222594381773479,-0.3796737565364558,0
0.49584489805793014,-0.545689338573156,0
1.4342748530167722,-0.4917442152472515,0
0.8626070280649134,0.23097968133991872,0
1.9812576549187109,0.4944059761884868,0
1.843360355003201,-0.1179731300606494,0
0.7803511571550731,0.559113220631836,0
0.8958585151840791,-0.45345804375555354,0
0.9352091836009992,0.05621201077039428,0
-0.8066318049458047,0.6263402262123559,0
0.8485061381733074,0.6304104022536029,0
0.5469832783579012,-0.3797653627119998,0
-0.04455963360820164,0.19248659819035085,0
0.7846605067748773,-0.4189288202624611,0
1.9324219906765912,0.2671245742757261,0
-0.8831364161674888,0.19873131295764862,0
0.23059726183200216,0.9267843752281002,0
-0.8892793397306227,0.35906415497165134,0
-0.806553050835566,0.4990505366723492,0
1.8677941485615137,0.3310436751687845,0
0.9117209028104066,0.13197339467054178,0
0.10667961691972878,1.0539918164860722,0
1.677484876143615,-0.3355089347185264,0
0.23222053338134316,1.1606437488574552,0
0.5854619764821497,0.8035380595004951,0
2.037149856517584,0.1320159692530907,0
0.02317162771778976,0.4047782474106366,0
0.6824587676771801,0.6671124609420152,0
-0.9473665061268988,0.653227567048299,0
1.8875483245248217,0.02229951368144223,0
0.8154235436361283,-0.42930819787972063,0
0.17970821558080147,0.473465314583882,0
0.843535055660126,0.4568206086217039,0
1.7708068387081395,-0.25899570078845535,0
-0.6208833988347723,0.5702587082494656,0
-0.15271229460707383,1.0345932297036267,0
0.7282454480905446,-0.4899892630830358,0
0.6342906309623924,-0.483721040904818,0
0.6017613225246087,0.7222777577568678,0
1.3205577432731095,-0.5394113870298819,0
2.0421186187174607,0.32111762654594755,0
1.7246793291909028,-0.38989155918532825,0
0.4166731932068678,-0.3227450585531214,0
0.9008111220829295,0.279397637581764,0
0.547925772478689,0.8476369270412443,0
-0.4470915838764418,0.9271126617856396,0
1.6707172472983778,-0.1410274808699463,0
1.044647798621468,-0.4877585181401276,0
2.033360223859243,-0.09864691102160386,0
0.6217414200086084,-0.5658922929039432,0
-0.1187110294812864,0.18329925252702645,0
0.5339726559585968,0.801692603646952,0
0.862813334119775,-0.5053603633204446,0
-1.0069371112365006,0.12118164515733906,0
0.3933839790364273,-0.3397530020406677,0
0.8799296093446214,-0.5003735262054897,0
1.5640900436969254,-0.40201062739602667,0
0.9917546792492657,0.06531022653056459,0
-0.6489741191012274,0.7492719185576251,0
0.44486217787459303,0.889875183920768,0
-0.9086009301622266,0.25726161929269586,0
0.975230022908103,0.005037828669059614,0
-0.8718716299841505,0.30464687395003126,0
-0.5489665508791028,0.8425150906633272,0
0.627371161842553,0.7884156546570518,0
-0.16171142369258595,0.927668713212796,0
0.48345350897012973,-0.2931345169441758,0
0.6669585369796271,0.599889547348406,0
-0.24881553320972583,0.8173751121076047,0
0.5097508003583039,0.7906545408654193,0
1.428187820346548,-0.5919840434861399,0
0.8399266960788112,0.2325348248502705,0
-0.21278527367135475,0.9575954642045258,0
0.0328655883762691,0.26323336478468473,0
2.1453149530451485,0.44183060547229314,0
-0.9940026706743762,0.2817515501172533,0
1.8779709864146459,0.256733918496397,0
1.2661756531491908,-0.38625445354330507,0
0.5592892531624153,0.9582642124050647,0
0.4610607858986181,0.9064036908226282,0
0.23876085127015056,0.12522745716914319,0
0.24919629452367312,-0.1969895771571722,0
1.988710625554704,0.5353785750761472,0
0.3160287854400992,-0.36925022293714893,0
0.054814158687383374,0.12392285920668877,0
0.2405136410883577,0.9807641460838988,0
0.4234368570168014,0.7920331941176899,0
1.3134752088339725,-0.5374581832400556,0
1.588054521393804,-0.45930916862811677,0
1.049258309299503,0.40712957548882267,0
0.028818069775297706,0.3032461729751345,0
1.9272308140053398,-0.07250126748314432,0
0.3505793086809049,-0.30686201016929654,0
1.514595050901438,-0.2051643765921845,0
-1.0246521088519713,0.016976429792876484,0
-0.9082357459608738,0.3665365671297239,0
0.13847418489453658,0.47560852203815823,0
-0.6029577885496302,0.8414913767255706,0
-0.22553418439561762,1.0027512370183294,0
0.7042719600767138,-0.41052996250542284,0
-0.9541374550533138,0.6367549103141565,0
1.9076456477603816,0.4841628346693926,0
0.9869182106819274,0.4176756509033294,0
0.361331810236178,-0.17489332150985,0
0.16376764198490099,1.0716330149540405,0
-0.6481617431253932,0.8317393921427751,0
1.711957340699517,-0.07810944321580937,0
-0.4905829028249889,0.8459283441717287,0
1.5958241942238534,0.2555137590082093,1
1.9343916796455298,1.2894721162374556,1
-1.1232906084494019,2.4024894065470237,1
1.5445588079614119,1.6442572211078152,1
-0.9875454692978165,0.30154375158226854,1
-0.016807903069675056,2.2070599553944072,1
1.0754604803226582,1.79104645308332,1
0.2736567953093245,-0.5910451128608925,1
0.7183391480633392,-1.2447309755832987,1
1.8105246879703283,1.0266575964882594,1
1.5323509603414953,-0.08189612748052655,1
2.382792097579613,2.0724844852887907,1
1.6135339882950475,-0.7214451685921297,1
0.3668840149081367,-1.324784936851085,1
-0.8828420317298087,1.2321958129698185,1
1.4790486236312685,2.37003892973684,1
-0.19669856744739223,-0.01816117586052446,1
0.3782232451032317,-0.7421145636628572,1
-0.9803139786581134,0.402819704903735,1
-0.5923626037964635,1.1792559787300414,1
0.24860767548932294,1.8307127842313498,1
1.3010604080089965,-0.25053343447183574,1
1.8290392055808042,1.7190574299872075,1
0.04991351612069783,-0.3466875842790236,1
1.229982015899902,-0.9409900655627608,1
-0.7003671900995667,-1.470550920995978,1
1.6476975100085536,1.1594034263681285,1
1.3206615145053404,1.6229161240878716,1
0.3356631021533598,0.774964783811575,1
-0.9408120074893702,-1.0418797058561062,1
